id,lat,lon,diam,depth
20-012630,-24.737,6.193,1.23,0.0
20-012634,-0.108,28.896,1.23,0.0
20-012635,-21.017,28.187,1.23,0.0
20-012637,-29.835,6.312,1.23,0.0
20-012638,-3.568,6.731,1.23,0.0
20-012639,-0.053,13.194,1.23,0.0
20-012641,-26.124,0.008,1.23,0.0
20-012644,-25.539,19.856,1.23,0.0
20-012645,-17.385,12.255,1.23,0.0
20-012646,-2.028,28.133,1.23,0.0
20-012647,-10.124,25.118,1.23,0.0
20-012648,-26.07,20.217,1.23,0.0
20-012649,-10.986,10.454,1.23,0.0
20-012650,-23.109,15.984,1.23,0.0
20-012651,-9.287,5.91,1.23,0.0
20-012653,-22.33,19.531,1.23,0.0
20-012655,-12.495,5.996,1.23,0.0
20-012656,-28.288,11.388,1.23,0.0
20-012657,-9.034,4.915,1.23,0.0
20-012660,-18.026,2.466,1.23,0.0
20-012661,-19.504,20.359,1.23,0.0
20-012662,-16.2,0.448,1.23,0.0
20-012663,-18.432,12.907,1.23,0.0
20-012665,-26.657,15.825,1.23,0.0
20-012668,-20.504,8.167,1.23,0.0
20-012669,-22.427,19.02,1.23,0.0
20-012670,-18.794,16.617,1.23,0.0
20-012672,-19.017,16.313,1.23,0.0
20-012675,-23.079,11.242,1.23,0.0
20-012677,-20.262,23.548,1.23,0.0
20-012679,-20.004,25.887,1.23,0.0
20-012681,-10.349,1.54,1.22,0.0
20-012682,-12.131,29.332,1.22,0.0
20-012683,-9.362,14.424,1.22,0.0
20-012684,-26.896,13.774,1.22,0.0
20-012686,-11.914,25.726,1.22,0.0
20-012687,-24.421,27.86,1.22,0.0
20-012691,-10.248,23.034,1.22,0.0
20-012693,-14.151,7.019,1.22,0.0
20-012694,-16.66,10.23,1.22,0.0
20-012695,-2.986,10.425,1.22,0.0
20-012696,-18.837,3.395,1.22,0.0
20-012697,-15.909,16.445,1.22,0.0
20-012700,-8.783,1.16,1.22,0.0
20-012702,-23.231,19.106,1.22,0.0
20-012703,-26.985,28.634,1.22,0.0
20-012704,-27.977,8.519,1.22,0.0
20-012705,-26.511,6.032,1.22,0.0
20-012707,-24.667,22.473,1.22,0.0
20-012709,-12.594,11.212,1.22,0.0
20-012711,-2.237,21.144,1.22,0.0
20-012714,-26.616,28.348,1.22,0.0
20-012715,-6.415,6.58,1.22,0.0
20-012718,-10.361,4.058,1.22,0.0
20-012719,-13.237,24.558,1.22,0.0
20-012720,-13.912,1.958,1.22,0.0
20-012722,-20.851,18.833,1.22,0.0
20-012724,-21.872,27.88,1.22,0.0
20-012725,-13.566,5.21,1.22,0.0
20-012727,-9.644,11.49,1.22,0.0
20-012729,-21.033,6.786,1.22,0.0
20-012730,-21.474,9.807,1.22,0.0
20-012732,-6.616,24.481,1.22,0.0
20-012734,-11.906,28.008,1.22,0.0
20-012735,-25.357,19.892,1.22,0.0
20-012736,-28.308,22.896,1.22,0.0
20-012737,-18.91,0.428,1.22,0.0
20-012738,-7.507,9.776,1.22,0.0
20-012739,-29.086,24.89,1.22,0.0
20-012740,-19.48,25.024,1.22,0.0
20-012741,-14.304,26.426,1.22,0.0
20-012743,-12.859,11.441,1.22,0.0
20-012744,-23.606,20.935,1.22,0.0
20-012745,-4.012,26.265,1.22,0.0
20-012747,-26.027,0.455,1.22,0.0
20-012750,-10.268,19.951,1.22,0.0
20-012751,-3.709,18.674,1.22,0.0
20-012752,-11.547,3.702,1.22,0.0
20-012754,-29.849,22.408,1.22,0.0
20-012757,-11.692,10.595,1.22,0.0
20-012759,-9.138,4.677,1.22,0.0
20-012760,-14.051,29.866,1.22,0.0
20-012762,-18.704,16.984,1.22,0.0
20-012766,-20.897,4.105,1.22,0.0
20-012770,-6.696,0.863,1.22,0.0
20-012772,-22.317,15.223,1.22,0.0
20-012773,-10.328,21.66,1.22,0.0
20-012776,-12.771,14.733,1.22,0.0
20-012777,-10.18,7.277,1.22,0.0
20-012779,-1.026,11.115,1.22,0.0
20-012782,-24.11,1.948,1.22,0.0
20-012783,-0.076,24.295,1.22,0.0
20-012785,-11.569,12.849,1.22,0.0
20-012786,-21.338,25.337,1.22,0.0
20-012787,-19.781,13.257,1.22,0.0
20-012788,-25.684,22.823,1.22,0.0
20-012789,-18.372,16.723,1.22,0.0
20-012790,-4.462,12.546,1.22,0.0
20-012792,-23.818,27.68,1.22,0.0
20-012793,-24.501,11.214,1.22,0.0
20-012794,-9.376,18.567,1.22,0.0
20-012795,-2.137,29.784,1.22,0.0
20-012796,-6.474,13.447,1.22,0.0
20-012797,-1.489,12.265,1.22,0.0
20-012798,-26.253,26.881,1.22,0.0
20-012799,-27.771,12.113,1.22,0.0
20-012801,-16.018,0.371,1.22,0.0
20-012802,-28.091,26.807,1.22,0.0
20-012803,-17.137,2.29,1.22,0.0
20-012804,-0.777,25.792,1.22,0.0
20-012806,-28.108,16.016,1.22,0.0
20-012809,-5.299,24.187,1.22,0.0
20-012810,-19.479,18.622,1.22,0.0
20-012811,-24.983,19.046,1.22,0.0
20-012812,-5.405,29.41,1.22,0.0
20-012813,-19.55,13.788,1.22,0.0
20-012814,-29.241,13.596,1.22,0.0
20-012815,-18.234,19.578,1.22,0.0
20-012816,-15.453,21.294,1.22,0.0
20-012818,-29.003,20.957,1.22,0.0
20-012821,-28.237,4.17,1.22,0.0
20-012822,-19.901,16.829,1.22,0.0
20-012824,-18.582,14.104,1.22,0.0
20-012825,-26.179,11.133,1.22,0.0
20-012827,-16.74,8.872,1.22,0.0
20-012828,-26.171,26.685,1.22,0.0
20-012829,-19.013,21.878,1.22,0.0
20-012830,-15.029,18.801,1.22,0.0
20-012833,-4.912,16.755,1.22,0.0
20-012834,-6.901,13.355,1.22,0.0
20-012835,-24.609,4.945,1.22,0.0
20-012837,-15.224,23.097,1.22,0.0
20-012838,-10.221,28.077,1.22,0.0
20-012839,-27.099,25.402,1.22,0.0
20-012847,-8.817,25.177,1.22,0.0
20-012848,-12.292,8.377,1.22,0.0
20-012849,-23.244,27.9,1.22,0.0
20-012850,-1.992,3.009,1.22,0.0
20-012852,-27.087,23.608,1.22,0.0
20-012857,-7.236,20.866,1.22,0.0
20-012858,-16.593,1.141,1.22,0.0
20-012860,-3.294,19.293,1.22,0.0
20-012862,-19.892,25.073,1.22,0.0
20-012865,-22.735,29.174,1.22,0.0
20-012866,-4.198,9.774,1.22,0.0
20-012867,-19.721,11.17,1.22,0.0
20-012872,-13.042,23.438,1.22,0.0
20-012873,-11.817,4.529,1.22,0.0
20-012874,-7.932,9.513,1.22,0.0
20-012875,-28.98,3.463,1.22,0.0
20-012876,-9.544,28.799,1.22,0.0
20-012881,-6.157,26.756,1.22,0.0
20-012882,-9.641,28.197,1.21,0.0
20-012883,-4.198,20.247,1.21,0.0
20-012884,-27.165,15.559,1.21,0.0
20-012888,-19.816,3.366,1.21,0.0
20-012890,-5.722,28.936,1.21,0.0
20-012891,-20.382,16.573,1.21,0.0
20-012892,-2.245,1.154,1.21,0.0
20-012893,-16.314,24.2,1.21,0.0
20-012894,-3.341,7.133,1.21,0.0
20-012895,-10.541,15.692,1.21,0.0
20-012899,-25.642,10.379,1.21,0.0
20-012900,-25.33,6.501,1.21,0.0
20-012902,-22.003,24.899,1.21,0.0
20-012906,-24.26,17.888,1.21,0.0
20-012907,-3.571,0.652,1.21,0.0
20-012908,-28.815,13.232,1.21,0.0
20-012909,-11.777,22.684,1.21,0.0
20-012910,-2.969,28.543,1.21,0.0
20-012911,-24.323,14.918,1.21,0.0
20-012912,-27.466,12.84,1.21,0.0
20-012913,-10.26,22.424,1.21,0.0
20-012914,-19.012,22.369,1.21,0.0
20-012915,-0.587,24.853,1.21,0.0
20-012916,-29.782,1.952,1.21,0.0
20-012917,-23.269,9.186,1.21,0.0
20-012919,-24.632,21.504,1.21,0.0
20-012920,-14.494,26.282,1.21,0.0
20-012922,-19.499,6.311,1.21,0.0
20-012923,-0.466,27.392,1.21,0.07
20-012924,-20.017,5.969,1.21,0.0
20-012925,-15.397,27.857,1.21,0.0
20-012927,-29.457,8.593,1.21,0.0
20-012929,-15.39,10.569,1.21,0.0
20-012930,-18.029,20.493,1.21,0.0
20-012931,-24.619,3.677,1.21,0.0
20-012932,-11.316,10.15,1.21,0.0
20-012933,-27.113,16.18,1.21,0.0
20-012935,-5.767,13.071,1.21,0.0
20-012936,-15.515,6.721,1.21,0.0
20-012938,-7.348,27.405,1.21,0.0
20-012939,-23.159,9.4,1.21,0.0
20-012941,-21.183,27.052,1.21,0.0
20-012942,-24.006,16.029,1.21,0.0
20-012943,-26.983,8.384,1.21,0.0
20-012944,-11.21,19.317,1.21,0.0
20-012945,-9.206,17.098,1.21,0.0
20-012946,-3.04,5.48,1.21,0.0
20-012947,-27.359,2.301,1.21,0.0
20-012948,-20.934,6.417,1.21,0.0
20-012949,-16.429,13.263,1.21,0.0
20-012950,-15.998,22.32,1.21,0.0
20-012951,-5.704,21.056,1.21,0.0
20-012952,-6.455,1.251,1.21,0.0
20-012953,-7.833,21.036,1.21,0.0
20-012954,-23.494,6.019,1.21,0.0
20-012955,-18.615,25.681,1.21,0.0
20-012956,-5.749,5.613,1.21,0.0
20-012957,-23.191,25.678,1.21,0.0
20-012958,-11.271,19.077,1.21,0.0
20-012959,-7.655,2.092,1.21,0.0
20-012961,-22.612,12.039,1.21,0.0
20-012962,-12.001,4.025,1.21,0.0
20-012966,-15.642,24.317,1.21,0.0
20-012969,-9.694,26.06,1.21,0.0
20-012970,-6.24,5.826,1.21,0.0
20-012972,-18.412,28.97,1.21,0.0
20-012974,-15.151,26.842,1.21,0.0
20-012975,-26.553,23.198,1.21,0.0
20-012977,-8.513,27.241,1.21,0.0
20-012978,-25.515,14.418,1.21,0.0
20-012979,-0.04,4.348,1.21,0.0
20-012982,-22.241,11.127,1.21,0.0
20-012984,-9.642,28.41,1.21,0.0
20-012985,-20.94,25.99,1.21,0.0
20-012989,-22.135,5.996,1.21,0.0
20-012991,-17.459,20.624,1.21,0.0
20-012993,-6.837,24.352,1.21,0.0
20-012994,-27.414,12.326,1.21,0.0
20-012995,-11.729,25.376,1.21,0.0
20-012996,-4.104,20.202,1.21,0.0
20-013001,-28.441,6.043,1.21,0.0
20-013004,-14.649,8.672,1.21,0.0
20-013005,-5.326,22.048,1.21,0.0
20-013006,-23.449,20.406,1.21,0.0
20-013007,-18.708,3.827,1.21,0.0
20-013008,-27.194,29.265,1.21,0.0
20-013009,-15.618,22.922,1.21,0.0
20-013012,-28.678,11.651,1.21,0.0
20-013013,-27.196,21.646,1.21,0.0
20-013015,-24.986,6.664,1.21,0.0
20-013016,-2.57,0.014,1.21,0.0
20-013020,-12.541,27.227,1.21,0.0
20-013022,-21.673,20.814,1.21,0.0
20-013024,-9.363,28.268,1.21,0.0
20-013026,-9.109,29.563,1.21,0.0
20-013027,-0.866,5.362,1.21,0.0
20-013028,-13.552,25.92,1.21,0.0
20-013029,-11.55,2.404,1.21,0.0
20-013032,-26.983,15.841,1.21,0.0
20-013034,-17.091,7.575,1.21,0.0
20-013035,-23.108,2.275,1.21,0.0
20-013036,-0.896,20.937,1.21,0.0
20-013037,-10.238,26.937,1.21,0.0
20-013038,-1.964,29.585,1.21,0.0
20-013039,-4.461,19.411,1.21,0.0
20-013041,-15.0,24.985,1.21,0.0
20-013043,-28.501,10.3,1.21,0.0
20-013044,-25.856,24.092,1.21,0.0
20-013045,-23.076,25.404,1.21,0.0
20-013046,-23.609,20.596,1.21,0.0
20-013047,-3.97,6.219,1.21,0.0
20-013048,-17.798,24.032,1.21,0.0
20-013050,-20.298,24.836,1.21,0.0
20-013051,-19.977,12.159,1.21,0.0
20-013052,-0.941,29.968,1.21,0.0
20-013053,-14.162,24.346,1.21,0.0
20-013054,-3.765,1.545,1.21,0.0
20-013055,-10.107,28.92,1.21,0.0
20-013056,-5.303,3.038,1.21,0.0
20-013057,-7.79,17.064,1.21,0.0
20-013060,-23.723,22.599,1.21,0.0
20-013062,-6.944,5.023,1.21,0.0
20-013063,-19.327,7.758,1.21,0.0
20-013065,-2.345,2.978,1.21,0.0
20-013068,-16.239,14.678,1.21,0.0
20-013069,-19.864,3.741,1.21,0.0
20-013070,-27.155,6.451,1.21,0.0
20-013072,-13.48,14.849,1.21,0.0
20-013073,-11.256,14.409,1.21,0.0
20-013074,-24.086,16.432,1.21,0.0
20-013075,-17.098,14.489,1.21,0.0
20-013076,-18.813,26.535,1.21,0.0
20-013077,-15.64,2.705,1.2,0.0
20-013079,-27.587,13.117,1.2,0.0
20-013080,-6.579,4.648,1.2,0.0
20-013081,-29.627,27.686,1.2,0.0
20-013082,-11.387,0.225,1.2,0.0
20-013084,-29.761,17.299,1.2,0.0
20-013086,-25.86,27.648,1.2,0.0
20-013087,-20.193,25.135,1.2,0.0
20-013088,-9.462,29.967,1.2,0.0
20-013091,-0.196,22.578,1.2,0.0
20-013093,-12.741,9.373,1.2,0.0
20-013094,-10.225,18.764,1.2,0.0
20-013096,-13.249,9.183,1.2,0.0
20-013097,-20.608,23.938,1.2,0.0
20-013098,-25.826,19.961,1.2,0.0
20-013099,-15.259,11.752,1.2,0.0
20-013100,-20.323,20.442,1.2,0.0
20-013101,-20.471,25.642,1.2,0.0
20-013102,-20.675,26.775,1.2,0.0
20-013103,-16.376,9.315,1.2,0.0
20-013105,-24.574,15.412,1.2,0.0
20-013107,-22.738,26.283,1.2,0.0
20-013108,-8.44,21.532,1.2,0.0
20-013109,-1.845,29.388,1.2,0.0
20-013110,-22.345,4.473,1.2,0.0
20-013112,-26.945,25.72,1.2,0.0
20-013113,-10.827,24.576,1.2,0.0
20-013114,-29.236,15.162,1.2,0.0
20-013115,-12.178,26.722,1.2,0.0
20-013119,-21.454,26.0,1.2,0.0
20-013120,-1.395,17.927,1.2,0.0
20-013121,-12.332,26.608,1.2,0.0
20-013122,-2.989,11.852,1.2,0.0
20-013124,-27.402,13.319,1.2,0.0
20-013127,-15.518,25.63,1.2,0.0
20-013129,-18.679,6.429,1.2,0.0
20-013130,-12.455,24.117,1.2,0.0
20-013131,-19.51,28.841,1.2,0.0
20-013134,-21.509,8.173,1.2,0.0
20-013135,-16.954,28.453,1.2,0.0
20-013137,-7.936,29.447,1.2,0.0
20-013138,-20.94,0.021,1.2,0.0
20-013139,-21.03,12.363,1.2,0.0
20-013141,-17.14,21.092,1.2,0.0
20-013144,-7.8,6.15,1.2,0.0
20-013145,-15.379,21.135,1.2,0.0
20-013146,-23.607,20.516,1.2,0.0
20-013148,-21.331,10.273,1.2,0.0
20-013150,-15.665,5.143,1.2,0.0
20-013152,-14.498,1.959,1.2,0.0
20-013153,-10.803,1.465,1.2,0.0
20-013158,-20.483,1.455,1.2,0.0
20-013159,-1.096,5.251,1.2,0.0
20-013160,-2.72,6.596,1.2,0.0
20-013164,-12.853,16.131,1.2,0.0
20-013165,-23.984,4.72,1.2,0.0
20-013166,-14.09,19.161,1.2,0.0
20-013167,-5.277,16.502,1.2,0.0
20-013168,-16.525,2.333,1.2,0.0
20-013169,-0.059,26.839,1.2,0.0
20-013170,-1.246,24.896,1.2,0.0
20-013171,-23.987,11.235,1.2,0.0
20-013173,-9.693,14.572,1.2,0.0
20-013174,-24.397,4.289,1.2,0.0
20-013175,-17.054,2.188,1.2,0.0
20-013176,-4.861,13.095,1.2,0.0
20-013177,-18.904,13.669,1.2,0.0
20-013178,-9.569,12.874,1.2,0.0
20-013179,-28.056,15.181,1.2,0.0
20-013186,-18.852,13.485,1.2,0.0
20-013188,-25.805,2.855,1.2,0.0
20-013189,-24.921,20.087,1.2,0.0
20-013190,-13.744,22.842,1.2,0.0
20-013191,-1.215,18.219,1.2,0.0
20-013194,-27.223,2.849,1.2,0.0
20-013195,-27.93,11.216,1.2,0.0
20-013196,-28.416,9.326,1.2,0.0
20-013197,-18.055,17.101,1.2,0.0
20-013198,-6.77,23.938,1.2,0.0
20-013199,-26.664,16.601,1.2,0.0
20-013202,-22.418,13.798,1.2,0.0
20-013203,-11.938,15.243,1.2,0.0
20-013204,-27.805,19.43,1.2,0.0
20-013205,-16.124,2.712,1.2,0.0
20-013206,-22.289,13.867,1.2,0.0
20-013207,-13.943,20.105,1.2,0.0
20-013210,-19.81,4.125,1.2,0.0
20-013212,-18.771,4.649,1.2,0.0
20-013213,-20.487,22.013,1.2,0.0
20-013216,-7.339,27.348,1.2,0.0
20-013217,-8.703,25.07,1.2,0.0
20-013218,-26.415,16.899,1.2,0.0
20-013221,-14.592,24.566,1.2,0.0
20-013222,-8.612,29.914,1.2,0.0
20-013223,-4.071,3.09,1.2,0.0
20-013224,-25.622,9.596,1.2,0.0
20-013225,-25.697,16.536,1.2,0.0
20-013226,-21.866,23.508,1.2,0.0
20-013227,-26.31,8.614,1.2,0.0
20-013228,-16.633,25.194,1.2,0.0
20-013229,-4.895,13.87,1.2,0.0
20-013230,-0.81,25.649,1.2,0.0
20-013231,-25.795,11.923,1.2,0.0
20-013232,-10.503,15.124,1.2,0.0
20-013233,-27.929,3.521,1.2,0.0
20-013234,-21.375,8.105,1.2,0.0
20-013235,-26.937,25.966,1.2,0.0
20-013236,-2.517,2.465,1.2,0.0
20-013237,-0.562,4.493,1.2,0.0
20-013238,-26.26,18.57,1.2,0.0
20-013242,-7.327,7.256,1.2,0.0
20-013243,-5.349,11.469,1.2,0.0
20-013244,-5.879,14.809,1.2,0.0
20-013247,-11.79,10.071,1.2,0.0
20-013249,-18.296,17.905,1.2,0.0
20-013250,-3.739,5.128,1.2,0.0
20-013253,-21.211,0.816,1.2,0.0
20-013254,-10.914,17.18,1.2,0.0
20-013255,-21.645,25.669,1.2,0.0
20-013256,-14.933,19.506,1.2,0.0
20-013257,-6.658,0.964,1.2,0.0
20-013258,-28.657,18.453,1.2,0.0
20-013259,-1.108,13.034,1.2,0.0
20-013260,-0.753,22.765,1.2,0.0
20-013261,-0.875,18.07,1.2,0.0
20-013264,-3.236,18.521,1.2,0.0
20-013266,-8.712,28.178,1.2,0.0
20-013267,-13.092,26.12,1.2,0.0
20-013269,-18.37,21.502,1.2,0.0
20-013271,-8.089,25.359,1.2,0.0
20-013274,-20.189,2.05,1.2,0.0
20-013276,-14.685,4.345,1.2,0.0
20-013277,-14.509,0.255,1.2,0.0
20-013278,-6.424,18.09,1.2,0.0
20-013279,-2.856,29.038,1.2,0.0
20-013280,-17.291,7.203,1.2,0.0
20-013281,-12.932,18.82,1.2,0.0
20-013282,-28.692,20.686,1.2,0.0
20-013283,-2.454,28.461,1.2,0.0
20-013284,-12.884,6.807,1.2,0.0
20-013285,-10.002,16.986,1.2,0.0
20-013287,-2.241,21.72,1.2,0.0
20-013288,-22.507,24.381,1.2,0.0
20-013289,-8.854,14.947,1.2,0.0
20-013290,-8.652,22.913,1.2,0.0
20-013292,-9.239,29.379,1.2,0.0
20-013294,-19.574,27.598,1.2,0.0
20-013296,-9.438,6.139,1.2,0.0
20-013298,-10.913,8.46,1.2,0.0
20-013300,-5.085,3.107,1.2,0.0
20-013301,-28.785,9.552,1.2,0.0
20-013302,-25.626,21.652,1.2,0.0
20-013304,-6.357,10.198,1.19,0.0
20-013309,-15.276,25.738,1.19,0.0
20-013310,-20.091,22.009,1.19,0.0
20-013312,-17.504,10.15,1.19,0.0
20-013313,-1.182,27.745,1.19,0.0
20-013315,-19.901,2.605,1.19,0.0
20-013316,-7.689,21.022,1.19,0.0
20-013317,-17.062,25.419,1.19,0.0
20-013318,-24.102,5.15,1.19,0.0
20-013320,-11.35,13.171,1.19,0.0
20-013323,-5.712,25.549,1.19,0.0
20-013324,-14.473,0.198,1.19,0.0
20-013325,-23.244,12.849,1.19,0.0
20-013329,-16.471,20.15,1.19,0.0
20-013330,-18.438,0.277,1.19,0.0
20-013331,-26.398,3.625,1.19,0.0
20-013333,-20.191,20.374,1.19,0.0
20-013334,-29.739,7.08,1.19,0.0
20-013336,-0.161,18.34,1.19,0.0
20-013340,-7.552,23.945,1.19,0.0
20-013341,-15.707,22.791,1.19,0.0
20-013343,-0.822,6.828,1.19,0.0
20-013345,-6.95,13.934,1.19,0.0
20-013346,-26.54,3.709,1.19,0.0
20-013347,-26.923,24.144,1.19,0.0
20-013348,-19.745,28.894,1.19,0.0
20-013349,-6.4,3.545,1.19,0.0
20-013350,-3.464,19.339,1.19,0.0
20-013351,-9.873,2.413,1.19,0.0
20-013352,-16.324,0.673,1.19,0.0
20-013353,-14.577,27.176,1.19,0.0
20-013354,-19.889,26.489,1.19,0.0
20-013355,-3.364,10.743,1.19,0.0
20-013356,-8.419,13.954,1.19,0.0
20-013357,-9.87,22.769,1.19,0.0
20-013358,-8.488,23.743,1.19,0.0
20-013359,-2.799,11.736,1.19,0.0
20-013360,-2.063,22.315,1.19,0.0
20-013361,-20.561,13.586,1.19,0.0
20-013363,-16.966,17.804,1.19,0.0
20-013364,-17.168,21.923,1.19,0.0
20-013367,-28.798,9.348,1.19,0.0
20-013368,-14.187,26.619,1.19,0.0
20-013369,-18.296,12.774,1.19,0.0
20-013370,-4.709,1.3,1.19,0.0
20-013373,-15.235,4.046,1.19,0.0
20-013375,-4.67,20.363,1.19,0.0
20-013377,-7.963,6.643,1.19,0.0
20-013379,-12.114,28.314,1.19,0.0
20-013382,-28.525,23.028,1.19,0.0
20-013386,-3.904,17.209,1.19,0.0
20-013387,-15.256,14.255,1.19,0.0
20-013388,-5.466,0.136,1.19,0.0
20-013389,-19.062,26.104,1.19,0.0
20-013390,-12.998,25.498,1.19,0.0
20-013391,-3.289,21.373,1.19,0.0
20-013396,-26.608,9.718,1.19,0.0
20-013398,-8.979,21.759,1.19,0.0
20-013399,-2.572,19.95,1.19,0.0
20-013400,-26.144,21.52,1.19,0.0
20-013401,-9.401,3.862,1.19,0.0
20-013404,-21.462,0.79,1.19,0.0
20-013406,-17.567,7.827,1.19,0.0
20-013407,-23.476,21.236,1.19,0.0
20-013408,-3.879,19.011,1.19,0.0
20-013409,-8.1,1.029,1.19,0.0
20-013412,-8.353,21.479,1.19,0.0
20-013413,-9.205,2.901,1.19,0.0
20-013416,-2.738,5.189,1.19,0.0
20-013417,-5.455,22.87,1.19,0.0
20-013418,-25.056,10.131,1.19,0.0
20-013419,-6.703,20.881,1.19,0.0
20-013420,-8.582,24.314,1.19,0.0
20-013421,-0.845,14.211,1.19,0.0
20-013422,-1.5,9.957,1.19,0.0
20-013423,-21.683,12.283,1.19,0.0
20-013424,-21.064,23.54,1.19,0.0
20-013426,-8.327,9.072,1.19,0.0
20-013427,-21.338,12.244,1.19,0.0
20-013428,-9.497,13.94,1.19,0.0
20-013429,-10.351,20.633,1.19,0.0
20-013430,-17.086,24.614,1.19,0.0
20-013432,-13.021,1.733,1.19,0.0
20-013433,-25.236,18.995,1.19,0.0
20-013434,-22.024,23.388,1.19,0.0
20-013436,-9.724,8.722,1.19,0.0
20-013437,-29.053,10.61,1.19,0.0
20-013438,-1.724,29.413,1.19,0.0
20-013439,-16.803,2.75,1.19,0.0
20-013440,-22.45,0.636,1.19,0.0
20-013441,-0.03,16.74,1.19,0.0
20-013442,-14.826,20.877,1.19,0.0
20-013443,-15.336,19.293,1.19,0.0
20-013445,-18.1,12.55,1.19,0.0
20-013446,-25.921,26.424,1.19,0.0
20-013447,-14.137,7.891,1.19,0.0
20-013448,-4.974,27.064,1.19,0.0
20-013449,-17.646,19.958,1.19,0.0
20-013451,-15.02,3.924,1.19,0.0
20-013452,-11.694,29.281,1.19,0.0
20-013453,-20.6,16.584,1.19,0.0
20-013455,-29.432,20.841,1.19,0.0
20-013456,-24.097,8.759,1.19,0.0
20-013458,-28.257,28.325,1.19,0.0
20-013459,-19.729,15.742,1.19,0.0
20-013464,-26.719,28.51,1.19,0.0
20-013467,-27.101,14.095,1.19,0.0
20-013470,-16.417,8.169,1.19,0.0
20-013471,-20.487,5.91,1.19,0.0
20-013472,-15.018,14.087,1.19,0.0
20-013473,-10.11,28.044,1.19,0.0
20-013474,-19.815,29.236,1.19,0.0
20-013475,-25.957,7.948,1.19,0.0
20-013476,-24.787,7.979,1.19,0.0
20-013477,-22.318,26.25,1.19,0.0
20-013478,-29.312,2.39,1.19,0.0
20-013479,-0.978,28.878,1.19,0.0
20-013482,-11.571,23.915,1.19,0.0
20-013483,-28.091,2.955,1.19,0.0
20-013485,-1.305,8.471,1.19,0.0
20-013486,-29.246,14.718,1.19,0.0
20-013487,-9.797,27.19,1.19,0.0
20-013488,-21.898,11.871,1.19,0.0
20-013489,-9.092,19.185,1.19,0.0
20-013491,-8.173,28.859,1.19,0.0
20-013492,-3.496,3.579,1.19,0.0
20-013496,-3.59,29.367,1.19,0.0
20-013497,-22.47,2.55,1.19,0.0
20-013498,-17.14,13.326,1.19,0.0
20-013499,-18.334,16.133,1.19,0.0
20-013500,-2.149,0.475,1.19,0.0
20-013502,-10.982,25.099,1.19,0.0
20-013503,-27.996,15.024,1.19,0.0
20-013504,-7.107,26.445,1.19,0.0
20-013505,-15.453,25.035,1.19,0.0
20-013506,-4.792,4.482,1.19,0.0
20-013507,-25.825,3.704,1.19,0.0
20-013508,-22.328,20.466,1.19,0.0
20-013509,-27.051,20.129,1.19,0.0
20-013510,-4.722,22.514,1.18,0.0
20-013511,-25.152,19.572,1.18,0.0
20-013512,-12.482,6.716,1.18,0.0
20-013513,-2.72,25.99,1.18,0.0
20-013515,-24.087,24.338,1.18,0.0
20-013517,-28.699,29.536,1.18,0.0
20-013518,-0.728,0.304,1.18,0.0
20-013519,-13.472,4.948,1.18,0.0
20-013520,-9.61,1.976,1.18,0.0
20-013521,-19.514,13.26,1.18,0.0
20-013522,-10.176,28.349,1.18,0.0
20-013523,-13.046,3.552,1.18,0.0
20-013524,-25.404,24.744,1.18,0.0
20-013525,-28.585,12.165,1.18,0.0
20-013526,-25.863,8.809,1.18,0.0
20-013528,-27.641,14.824,1.18,0.0
20-013529,-13.808,1.201,1.18,0.0
20-013531,-21.518,8.073,1.18,0.0
20-013532,-23.986,7.35,1.18,0.0
20-013533,-19.483,23.491,1.18,0.0
20-013534,-15.9,11.688,1.18,0.0
20-013536,-20.132,1.675,1.18,0.0
20-013537,-2.442,5.908,1.18,0.0
20-013538,-16.061,18.326,1.18,0.0
20-013539,-26.352,6.474,1.18,0.0
20-013541,-7.284,0.737,1.18,0.0
20-013542,-7.33,9.534,1.18,0.0
20-013544,-25.418,9.656,1.18,0.0
20-013545,-28.174,23.884,1.18,0.0
20-013546,-28.048,10.775,1.18,0.0
20-013547,-18.417,2.913,1.18,0.0
20-013551,-12.31,20.151,1.18,0.0
20-013552,-6.049,5.5,1.18,0.0
20-013553,-12.454,23.158,1.18,0.0
20-013554,-9.545,28.61,1.18,0.0
20-013555,-27.749,12.17,1.18,0.0
20-013556,-22.995,1.338,1.18,0.0
20-013557,-16.507,17.959,1.18,0.0
20-013558,-8.727,28.751,1.18,0.0
20-013559,-3.613,11.953,1.18,0.0
20-013560,-14.781,1.704,1.18,0.0
20-013561,-7.873,16.05,1.18,0.0
20-013562,-7.711,4.063,1.18,0.0
20-013563,-2.94,27.58,1.18,0.0
20-013564,-0.823,16.246,1.18,0.0
20-013565,-22.043,4.228,1.18,0.0
20-013566,-4.137,21.423,1.18,0.0
20-013567,-17.904,7.645,1.18,0.0
20-013568,-26.005,15.806,1.18,0.0
20-013570,-1.502,27.698,1.18,0.0
20-013571,-23.551,24.552,1.18,0.0
20-013573,-20.979,8.63,1.18,0.0
20-013574,-0.707,0.154,1.18,0.0
20-013575,-22.419,19.842,1.18,0.0
20-013576,-29.033,26.767,1.18,0.0
20-013577,-26.094,25.713,1.18,0.0
20-013578,-28.561,19.961,1.18,0.0
20-013579,-8.588,12.774,1.18,0.0
20-013580,-10.726,25.273,1.18,0.0
20-013581,-11.751,11.564,1.18,0.0
